Respondent_ID,open_ended_1,open_ended_2,open_ended_3,open_ended_4,open_ended_5,E_Scale_score,A_Scale_score,O_Scale_score,C_Scale_score,N_Scale_score,Dataset
10440129575,"I would grant his request to avoid further misunderstandings since my colleague isn't willing to compromise, but be very skeptical about his future behavior. This would help safeguard me from being taken advantage of the next time.","I would stick to my timetable, work on the current project and not give additional work much thought to avoid distractions, in case I got extra work, I would complain to my boss by asking for more time if needed.","I would step up to the challenge and hope for the best, it's through such situations that someone develops as a person. I would also be understanding of his request.","I would definitely feel bad but also try to remain objective, figure out the problems and find solutions immediately to avoid further damage, learn from my mistakes and move on.","I would find it enjoyable and challenging at the same time. But since it's not compulsory, I would have conflicting loyalties with my time. On the other hand, the project would help me gain experience, learn about new culture etc which is interesting.",2.9166666667,4,4.0833333333,4.6666666667,1.8333333333,Test
10459813428,I would ask my colleague why they need the vacation.  I would negotiate with my colleague.  I would compromise if it was truly necessary they took that time off.,I would plan ahead with the project.  I would space out the project over the two weeks.  I would get it done as early as possible and not procrastinate.,I would find out if it was important to attend.  I would take one for the team if it was good for business.  I would use the opportunity to meet new people and network.,I would ask my manager to listen to my side of the story.  I would present a factual argument for my side.  I would tell him it is important to listen to my arguments and why.,I would volunteer for this project.  I would take the time to learn about a new culture.  I would be happy with this opportunity to learn something new.,3.75,4.5,3.9166666667,4.1666666667,1.1666666667,Test
10459821499,"I would try to see if it was possible to accommodate the other person.  I would sit down with my boss and the other individual and try to find a solution that is suitable for both of us.  Short of that, I would offer the flip a coin and the person winning the flip would get the first choice.",I would get the project done as soon as possible to allow for the unexpected and have it ready to submit several days early. Last minute adjustments could then be made with minimal impact.  Better to be prepared for the worst scenario than sorry.,"I would try to get a suitable replacement for my colleague.  I would notify my manager and get his/her opinion and input.  Barring that, I would go it alone if all else failed.",I would approach my manager and try to clear the air without being hostile.  I would use that feedback and resubmit the work.  Sometimes we just have to take the hit and work in the environment we find ourselves in .,"I would find it very challenging and at the same time, very enjoyable.  I would jump at the chance to get to know someone from Norway.  To me, this would also be a notch in my belt and be a possible way to improve my credentials.",2.5,4.5833333333,3.75,4.3333333333,3.0833333333,Test
10440102338,"I would probably follow-up with my manager if I had seniority.  I understand that sometimes, it's good to be flexible, but depending on the holiday, it would be good to show concern about the situation.  I would try to be as flexible as possible, but if my colleague has no plans to change, I would probably be very bitter towards that person.  If it wasn't around a holiday, I would just reschedule and try to make it work.","I would immediately handle the project.  I would attempt to get it done within the first week if possible.  If I have a manager that could possibly give me something in the near future, I would not take a risk with my project.  I would try to work as though I expected to receive a task the following week.","I would definitely still go to the networking meeting.  It's far more important to appease the people that are helping you pay bills, than to avoid an awkward situation.  I would go to show the client that they are important, and that I have a desire to do business with them.  It would show great initiative and allow me a better chance to talk to the client.  I would pretend that it doesn't bother me that I don't know anyone, and do my best to gain their trust for future endeavors.","I would first request my manager to have a follow-up meeting via email.  If my manager accepted, I would try to kindly question about him/her further regarding the negative feedback.  I would inquire about how the manager perceived my work, and attempt to clear up any misunderstandings.  Furthermore,  I would examine my own behaviors to make sure that I am not acting in a way consistent with the feedback.","I would find this experience enjoyable.  I think it would be fantastic to tell a person about our country, and give them better insight into daily life and culture.  I also enjoy seeing someone be surprised when they find out that one country does something a certain way.  I would enjoy teaching them about the culture and answer any questions that they had.",2.0833333333,4.4166666667,3.25,4.3333333333,1.6666666667,Test
10440097690,"I would try to think of many options for manegemrnt to decide who is able to stick to their plans, and who has to change it...a coin toss, drawing a name out of a hat, etc. if the boss didn’t agree to this, then I would ask the boss, in private, to look at the most recent evaluations of both myself and my coworker and to decide who is the most devot3ed and efficient worke, in other words, who he or she would most like to retain for future employment and to consider their decision very carefully because it would affect my feelings about working there if I thought I was a more valuable and valued employee. If neither of these methods were deemed acceptable by manegemtn, I would volunteer to change my vacation plans but make it very clear that this would impact any decision in the future regarding myself making sacrifices to help my coworkers. I would document my thoughts and express my frustration in a professional way so that it was well documented that I Chang my plans to appease someone else, and I would give this Human Resources and keep a copy for myself. I would continue to be professional and do my best at work but I would not be willing to do anything beyond my expected work responsibilities to assist the coworker. I would be very frustrated and it would really affect my feelings about my coworker and boss for quite a while.","I would ask my boss if he or she thinks they will have any last minute tasks for me. I would remind them of the big project and let them know I am on task to complete it on time and to their standards, but that I would be concerned that any last minute tasks requiring much attention would detract from the current project. I would try to think of a way to let them know that my good performance on this important projects reflects well upon them and hope they would take the hint that they should not require a lot of extra work up until it is due. I would document the conversation for my records. I would remind them that I am happy to assist as needed, as always, but that if nonessential duties could be passed on to others it would be very helpful.","I would go to the event anyway. I would not allow my colleagues behavior affect my performance at work or my future standing. I can see how not attending this meeting could be detrimental to my future work stability if potential clients are lost to others becaus I was not in attendance. While it would be nice to know someone else at the meeting, it is important to not rely on others for your professional success.","I would tell my manager in a professional manner that I don’t agree with them. I would document my feelings, also professionally and objectively, using concrete examples and a appropriate language. I would give my manager a copy of this, and keep a record for myself. I would ask them for specific examples and what they would have liked to have seen in my performance, and I would document this by taking notes during our meeting. I would ask for a written copy of the feedback along with specific examples. I would request more frequently reviews, such as quarterly, to see if there are any concerns about my performance. I would give a copy of all documentation from this meeting, as well as the written feedback when available, to Human Resources resources. I would file a grievance as well if I thought it was appropriate and my managers concerns were legitamite, and discuss my concerns with his or her boss as well.","I would enjoy learning about the country because I find many things about Scandinavia interesting, as their culture seems very intelligent, sophisticated, and cultured. I would find tying to learn their language to be interesting but very challenging becaus it is so different than our own, from what little I know about it. I would actually enjoy traveling to Norway as well to apply my new found knowledge of their culture, so I would make it clear this is something I would like to do in the event they’d like to send me there for business related purposes. I like learning about cultures different from my own, and Norway seems like a very clean and creative place to live. I expect the Norwegians I interact with to be warm and friendly and eager to teache me about their culture.",4.5833333333,4.6666666667,4.4166666667,4.9166666667,1.8333333333,Test
10459961507,I would change my vacation request week .Sacrifice going later for the best of both of us,I would try to complete the project a bit earlier than the speculated .So as to be able to accommodate time for the boss's work.in doing so ill have one work to focus on.,I would try to convince my colleague to attend .Try to outline the advantages of attending .i can also suggest best ways of relaxing before that time,I would agree with the manager first .Try to understand why .Look for ways i can improve and be in the same level .Then give my opinion afterwards.,"I would find the experience enjoyable ,because i enjoy traveling .It will also be an opportunity to sell the company's value abroad .its also learning from new experiences.",3.9166666667,4.5,3.6666666667,4.5833333333,1.4166666667,Test
10440121214,I would explain to my family what the problem was and try to restructure our family plans so that we could have an enjoyable vacation another time. I would not put my job on the line. I would maintain a good relationship with people at work.,I would keep on my boss's back about it. I would ask them often if there was anything else they needed me to do. I would be frank about it and remind them I had a deadline and needed to know if I was getting everything done that they wanted me to.,I would check with my husband to make sure he was ok with me going. I would go and enjoy myself. I would try to forge new relationships with people there.,"I would write my manager a letter explaining why I did what I did, and I would ask them to reconsider their view of the situation. I would apologize for anything that I did that they did not agree with. I would change their view of me.",I would find this experience exciting. I would not be able to travel there due to my family. I would perhaps try to get my company to pay for a trip there for my husband and myself.,4.5,5,5,5,1.5,Test
10459656146,I would let them take the vacation instead. It isn't worth it to me to have that tension in the workplace. I would not make solid vacation plans until I knew there would be no problems.,I would remind my boss of the project and tell them I can't do additional tasks at this time. My reasoning is I feel I have earned a break from an extra workload. I would take my time with the project and make sure it turned out really well.,I would attend the meeting. My reasoning is it isn't hard to make an appearance somewhere and it looks good. The advantages of being seen outweigh not knowing people there.,I would try to go above their heads and ask for input. If I know I am in the right I have no problem reaching for what I need. I would also alert them to my plan of action in case they want to just handle it themselves instead.,"It would be enjoyable as long as I was getting paid to do so. If my company expected me to do it on my own time I would not agree. If the opportunity came up, I would ask to travel to Norway.",2,2.8333333333,2.5,4,2.75,Test
10462978400,"I would speak to speak to our boss about the situation privately. First, I would briefly put my thoughts together about why I deserve the vacation and then explain the, to my boss. I would just explain that how long I had my vacation in the system and how it would only be fair for me to take the vacation.","I would concentrate on getting the simple task leading up to that due date and get it done as quickly as possible. Next, I would stop in and check in with my boss and see if he has any possible assignments that I should prefer just in case. I would then continue make sure, I set personal goals to prepare for any unforeseen event.",I would attempt to explain to my co-worker why they should go to the event. then I would go to the event with or without my co-worker. I would set the understanding for myself that I'm going to network and meet new people and not talk people I already know and then go and network.,"I would feel disappointed that I received that feedback. I would then talk to my boss about my concern with the feedback and ask them to further breakdown why I received that feedback. To continue, I would ask my manager if there's anyway to get back on track/can they help me make a plan to get back on track, so I don't suffer as bad of a consequence.",I would find this experience personally to be boring. I would still volunteer to show team spirit. I would also take it to gain knowledge more knowledge so I can open up my variety for other potential clients.,3.0833333333,3.6666666667,4.1666666667,4.0833333333,2.25,Test
10442649131,"It depends on my plans.  If my vacation involved kicking back at the house, then I would tend to trade places with my coworker.  If my vacation involved a cruise or flight I couldn't change, then too bad for the company.  So saying ""I would do this or that"" depends on other factors.","I would tackle the project right now and get it out of the way.  If my boss does try to lay something on me at the last minute, then I would look at the progress of the current project and the scale of the last minute task and deal with it then.","I would go.  For one, if I am expected to be there, then it looks bad on my part if I blow it off.  Considering that it's a client, then not showing up could cost us an account, or prevent me from participating in further work with them.  Not knowing anybody isn't really an excuse.  Worst case scenario, I can show up, shake a few hands and leave early.","I would say you have to pick your battles.  I would consider the feedback and if it is actually true and valid, then I would work on making the adjustments necessary.  If I feel like the manager is just making excuses to not pay a bonus, then I would probably look for a different job.",I would tend to enjoy something like this.  It could open up new opportunities.  It could generate new contacts and professional relationships.  I may even learn something new.,4.8333333333,4.1666666667,3.5833333333,5,1,Test
10459659307,I would talk with my colleague and try to get to know his or her reasons for their vacation plan. I would assess if it is really important. I would be willing to move my vacation if necessary.,I would not wait and try to finish the project as soon as I can. I would make my boss aware of my tasks. I would give priority to the most important projects.,I would still go as this is an important networking meeting. It would be beneficial for your job. It doesn't matter whether you know or don't know anyone there.,"I would feel some frustration and disappointment. I would open up and defend my side. After that, I would ask if my manager still has the same feedback.",I would find the experience enjoyable. It is interesting to know about other countries and their culture. Having new knowledge is always good.,3.8333333333,5,3.25,5,1.0833333333,Test
10459869259,"I would allow my colleague to take the vacation time and reschedule mine for another time. I would expect the favor to be returned if we were ever in the same situation again. I figure, since they are unwilling to change their plans, there must be some reason they're not flexible.",I would work at my regular pace despite having a light workload. There is never a reason to slack on the job. I'd rather find out I have extra time to relax towards the end of the project versus having to work twice as hard if additional tasks presented themselves.,I would attend the meeting regardless. Not knowing anyone just serves as additional motivation to go outside my comfort zone and meet new people. Avoiding the meeting would throw away a great opportunity to network with some important people.,"I would request a subsequent meeting with my manager and ask for further explanation of the feedback. I would expect them to have specific details about how and why I received a negative review, and I'd want to know what they thought should be done differently. I believe further conversation might help clear any hard feelings, show that I am listening to their feedback, and result in an overall healthier working relationship.","I would find the experience enjoyable. Moving out of my comfort zone is always exhilarating, and it's even more convenient that I could participate without having to travel such a far distance. I feel it would really help break up the monotony of my regular workload.",3.3333333333,4.5,4.0833333333,4.5833333333,2.3333333333,Test
10459950371,"If I were in this situation and I didn't have anything planned for my week off I would switch with my coworker. If I was the first one who requested it off and I had plans I would insist on keeping my plans. But if my supervisor says it's up to us to come with a solution, I would compromise just because I think it makes me look better. When there's an opportunity for a promotion maybe my boss will think back and remember that I put the business ahead of myself",I would get as much done as quickly and accurately as possible. I don't want to overwhelm myself if my boss does give me last minute tasks. Also if I were to wait and my boss gave me  last minute work it may affect the quality of work because I would be rushing to get both projects done and I'm a perfectionist so i would want to do my best.,"I would got to the networking meeting by myself. If I am going to that type of meeting I am going to make connections with new people and not socialize with people who I already know. When it comes to my job, I put in 100% and I would rather be a leader as opposed to a follower.",I would ask my manager if I would set up a meeting to discuss the feedback with him/her. I would want to be given the opportunity to state my case and get him/her to better understand my position on the position. I would would feel ashamed initially because I strive to do my best and I would take it as a learning experience. But if my boss refused to meet with me or speak to me in detail and I lost my bonus I would find another job.,I would probably find this experience quite boring. researching the country and culture would make me feel like I was in school again. I would want to experience the culture for myself. But because I am a people pleaser I would more than likely volunteer.,4.6666666667,4.0833333333,3.1666666667,5,1.5,Test
10460091636,I would just take a different week. It's not that big of a deal to me and maybe they have special plans that makes it so they can't change their date.,"I would make a plan to figure out how much I need to do each day to make it to the deadline, with a little padding in case I do get last minute tasks, that way I wouldn't be late or have to stress right before the deadline.","I would try to encourage them to go, but if they ended up not going, I would go and try to meet new people. The whole point is networking and meeting new people after all.",I would feel upset and want to talk with my manager about why they feel this way and I would want to tell them why I disagree.,"I would find it very enjoyable. I like learning about different places and cultures, and even if I didn't get to travel there (which would be an added bonus), it would be interesting to learn new things.",3.3333333333,4.9166666667,4.5,5,1,Test
10446110198,I would make the adjustment and change my vacation dates to accommodate my colleague. This way I would make a good impression on my manager,"I would manage my time in a way that will allow me to successfully complete the project in time. Ensure that any additional work assigned is also completed on time, so that my boss is not disappointed with me.",I would try to convince my colleague to join me. Try to persuade them by highligting some benefits about going there.,I would try my best to improve the negative remarks by chaning my working style to fit the feedback. Also try to talk with my boss and find out a way I can change for the better.,"Yes, I would like to deal with this client and learn more about the culture of Norway. This way I can enhance my experience and knowledge about different countries",3.3333333333,5,4.75,5,1.5833333333,Test
10446116141,"I would try to work with my colleague but it really depends on the situation. If I requested the time off first, then I don't think I should have to change my plans. It also depends on what I plan on doing for vacation. If I am traveling, I would explain to my colleague that I have everything booked and it can't be changed. Now, if he asked first, then I would definitely try to change my plans, but I would ask him to consider changing his. I would try to bargain with him, if I needed to. I would tell them I'd deal with the crazy client so he wouldn't have to or help him with a project, but it really matters who asked first and whether my plans can be changed, if I asked first. If I asked first and he still refused to change, I would speak to my boss about it and explain why I think I should be able to take the time off. So, in the end, I would try to work with my colleague or bargain with him but only if I have to.","I would work to have the project finished early so that if my boss pulled me away from this project to work on something for them, I wouldn't have to work more to finish my project. This type of behavior is typical of my boss so I am very familiar with this situation. I'll be working on a project that I'm responsible for, with a deadline, and she will wait until the last minute to do something and drag me into it. So, with the due date in two weeks, I would aim to have it done in a week, at the most. If my boss pulls me away to work on their stuff, I'll have time and won't have to worry about finishing my project. If my boss doesn't come up with any last minute tasks, then I'll have time to polish up my project. It never hurts to take a final look at it before I consider it truly completed. It works even better if I step away from it for a little while and then come back to it. I can see it from a different perspective. With a boss like this, you have to be prepared to be interrupted because you can't turn them down.","I would try to talk my colleague into going with me. I would do this by stressing the importance of the client and how it will look to our boss if we don't go. If my colleague decided to not go, in the end, I would go alone because I would feel obligated to go because this is one of the firm's largest clients and it would look bad if I didn't.","I would feel unappreciated and upset but I would wait until I cooled down before I did anything. Then I would gather the information to rebut what my boss said. If I have the data to back up my claim that his interpretation (or views) are incorrect, I would definitely   schedule a meeting with him/her and ask them to elaborate on their feedback while also explaining why I think they are wrong. I have no problem standing up for myself when I'm wrongly accused of something and this definitely falls into that category. I would feel that if I didn't respond and at least try to correct the situation, then it will happen again. Through the years, I've learned that bosses are not always right and that if you don't stand up to them and fight for yourself, they will think that they can say anything about your work and get away with it. It's the opposite of the squeaky wheel gets the grease. In this situation, if the boss knows that they can't just come out and say something without being able to back it up, then they will think twice about saying anything negative. Sometimes it's predator and prey. I've worked for bosses that would get in a bad mood and take it out on someone but if you stood up for yourself, they left you alone. I'm never the prey.","I would find this project incredibly enjoyable. I love to learn about different cultures so this would really be a fun experience for me. It would also look good on my CV because in today's world, if you are able to say you've worked with different cultures, it looks really good. It would also be a chance to work on something different which is another plus. So, this would be a win-win situation for me.",3.9166666667,4.1666666667,4.0833333333,4.8333333333,1.3333333333,Test
10440124815,"If I could change my vacation plans I would. If I could not, then I would try to come to some sort of agreement in the matter on who would be sacrificing the most and what to do about it.",Even though I have confidence in my ability to handle the project I would most likely reject any extra work load from my boss. The reason I would reject any extra work or last tasks is for the very fact that it can take significant time and attention and I would rather be confident that I could finish up my project in a timely manner and with knowing it finished it up with quality.,I would still go to the meeting. I would still go because it is one of my largest clients and impressions and loyalty to those clients is everything.,I would feel very upset. I would try to have a talk with my manager to find out why he gave me negative feedback and what I could do to fix it.,I would find this experience enjoyable. Because I would see it as an opportunity to work with overseas clients. I would also see it as a new learning opportunity.,3.6666666667,4.4166666667,4.1666666667,4.5,2.0833333333,Test
10459838937,"I would probably just take my vacation the next week. Hopefully I would have requested time off before I made the plans. I would try to make sure the colleague knew it, though, so they would owe me a favor.","I would get as much on the project done early as soon as I could. That way, if there are any last-minute tasks, I would have time to do them at the end. I would also keep checking in with my boss to see if there is anything they want me to do that I can go ahead and take care of.","I would try to persuade the colleague to go with me. I would try to convince them that we wouldn't have to stay long and that it would really help out our business. If they didn't go, I would probably go for a little bit anyway.","I would feel really betrayed, hurt, and afraid. I would pull together evidence to back up that the feedback isn't true. I would then discuss this with my boss and try to get them to see my point of view.","I think it would find it enjoyable. I like learning things about other countries, even if I don't get to travel. It's fun to learn and interact with people from other countries.",4.1666666667,5,4.75,4.9166666667,1.6666666667,Test
10440172710,"I would respond to this based on which one of us has seniority in the company and also who had turned in their request first. If I had seniority and had turned my request in first, I would discuss that with the supervisor. It wouldn't be fair to me to have to change my plans at that point. I would also want to discuss it with the co-worker to try and come up with a resolution. However, if I didn't have seniority and had not turned in my request first, I would probably just accept the fact that I should change my plans instead.","I would focus on completing the known project that's due in two weeks. I'm not a procrastinator and love checking items off my ""to do list"", so to speak. I'm the type who would rather play it safe, than sorry when it comes to getting my work done, when I know there's a possibility of being assigned something else at the last minute.","I would likely not go either since I had worked all day and have a family to go home to tend to. Also, networking is not one of my strong suits anyway. Since the colleague wasn't going either, I wouldn't feel bad.","I would feel comfortable enough to address the issue with the boss because there's a developed friendship there. I would hope to be given a reasonable explanation from the manager and then state my case as to why I beg to differ from the manager's viewpoint. After all, getting my potential bonus back would be my motivation.","I would find this experience boring because Norway is a country I know nothing about. I'm not even sure where it is on the world map, or what language the people there speak. I have a hard time getting interested into things or situations that I'm not familiar with. So even though I wouldn't necessarily have to travel there, I just wouldn't be interested in the project.",1.5,2.6666666667,2.6666666667,4.8333333333,4.5833333333,Test
10459737031,I would change my vacation to another week. I am flexible with changing my vacation to another date as long as I do not have a hotel and flight booked. I would be a little disappointed that my colleage was not flexible.,"I would try to stay a little ahead of the project. I would do this in case I get any last minute tasks thrown at me. However, I would not want to get too far ahead that I have nothing to do.",I would still go because it is always good to meet new people. I think that this networking opportunity will help me learn new skills. It is also good because it is one of my largest clients.,"I would feel discouraged and disappointed by the feedback. However, I would also want to ask my manager how I can improve. I am a big believer in the growth mindset and I want to become a better worker.",I would find this experience enjoyable. I would enjoy learning about another country and culture. It would also increase my chances of getting a promotion.,3.0833333333,3.6666666667,3.6666666667,4,2.25,Test
10462978363,"I would inform my supervisor that I had already put my vacation in well in advance of my colleague.  As I am unable to change plans either, it is up to my supervisor to inform my colleague of the inability to give them that week off.  It is no concern of mine and this is policy.",I would approach my boss and ask if there is any additional tasks that he believes I may need to complete.  I would inform him that last minute tasks can be time consuming and that it would be best to give as much attention to each task as possible rather than rush through.  if I am given tasks at the last minute I can not guarantee that I will be as thorough as possible if the time is not available.,"I would go to the networking meeting for a short amount of time.  I need to show my client that I appreciate their business and maintain a good relationship with them.  It is not necessary to stay long, but I would mingle for a bit, talk briefly with my client and then go home.",I would request a private meeting with my boss. I would provide evidence and examples that disprove the negative feedback.  If my boss disagrees I would ask him to give me a reason and how I am to improve.  I want my boss to know that I am capable and I am serious about my work.,"I would volunteer because I would find it enjoyable.  It would give me the opportunity to learn about a new country and to engage with a native.  Even though it is not necessary that I travel, I may be given the opportunity to travel and I would gladly accept, then being able to experience what I have learned about.",4.0833333333,4.25,4.5,4.8333333333,1.9166666667,Test
10462862141,I would find out who requested first. I would find out where they were going and what they were doing. I would see if there was a way to change mine.,I would go ahead and start on the project. I would do this so that I would be prepared if something else did come up. I also don't like waiting on things to get done so I would go ahead and do it.,I would ask them to go. I would tell them I don't want to go alone. I would go without them if I had to because I wouldn't want to let my client down.,I would be upset. I would ask for a specific explanation. I would go above my manager and talk to their boss and find out what they thought of my feedback. I would stand up for myself.,I would find this enjoyable. I think learning new things are fun. I think learning about other places would be interesting and would help me understand more about the client and the project.,4.75,3.75,4.1666666667,5,1.6666666667,Test
10459665688,"I would look at my own vacation flexibility and consider changing my plans around it as one consideration. As my other consideration if I would really wanted to take exactly that week, I would exercise my seniority at work and would say to my supervisor that I get to chose in this situation because I have been with this company longer than any other worker. As another option I would offer to flip a coin if I did not care too much about the outcome but did not want to budge.","I would right away mentally go through things that I have to do for this project and estimate time and amount needed to invest in it. Then I would start doing this project lightly, slowly putting it together. But I would probably finish it close to deadline because that is how I usually function and seem to be more productive.","I would be very enthusiastic about convincing my colleague to go and try to ump his/her energy level up. I would tell that this is a great opportunity for both os us and we definitely should go. If my colleague still decides not to go, I would go by myself alone. I would go because  I believe that these kind of meetings are very important and can benefit and change ones carrier.",I would try to not react to negativity and think about it over in detail. I would then try to go to my manager and have a talk about it again and ask what can I do now immediately to change this feedback. I would voice my concerns of not wanting to possibly lose my annual bonus and show that I want to improve.,I would find this experience interesting. It is always positive and fun to learn more about other parts of the world and about other culture. Also I could relate a little and would be excited because I was born in Latvia which is only 1.5 hour flight away...,3.6666666667,2.5,3.3333333333,4.0833333333,2.5833333333,Test
10462995078,I would first see if it was even possible for me to change my vacation plans.  If I had already bought airplane tickets then I would argue that I should keep my vacation during that week.  I would definitely have a talk with my colleague to see why they were unwilling to switch their vacation time.,"I would definitely start on the project as soon as possible.  Since my boss occasionally gives me last minute work, it would not be smart to put off the project to the last minute.  I am one to not leave things to last minute so I would do it while I had time.","I would first tell me colleague the importance of going and how we each can benefit by going.  Plus, if we both were there, we could work together to help each other network.  If my colleague still did not want to go, I would still go by myself because it is extremely important to network.",I would cool off a bit before explaining my case as to why I disagree with the feedback.  I am all for criticism and negative feedback but not when I don't agree with it and if it would affect me financially.  I would wait a day then ask my manager for a meeting and explain my reasoning as to why the negative feedback was not correct.,"I would find it neither boring nor enjoyable.  It would be much better if I was actually able to travel to Norway and apply the things I learned about the culture and country.  If it was a bigger client, then I would be more inclined to find it enjoyable knowing the tedious work would benefit me.",4.0833333333,4.4166666667,3.4166666667,4.3333333333,1.8333333333,Test
10440101604,I would change my plans. I would go anyways. I would change to the following week.,I would do the best I can. I would psych myself up for last minute task. I would ask if there is anything else.,I would go anyways. I would ask her to go. I would maybe not go.,I would ask the manager if we could talk about the negative feedback. I would also tell the manager that that was unnecessary. I would also  accept the corrective criticism.,I would love to be part of the project. I would travel anywhere. I would not travel.,4.6666666667,4.6666666667,4,5,1.3333333333,Test
10440173507,"I would consider whether or not there were air fare or hotels involved, it I or the colleague had set plans that could not be changed, that person should get the time off.  I would then have a conversation with my boss deciding as much.  If this fails then the person who requested the time off first should be the one to get it.  If all else fails I would take the time off but be upset with that colleague for a while.","I would get a large amount done on the project in-between times of not working so hard.  I guess I would pace myself, but I would also keep a check on what is left to do and how much time is required.  If I think my boss will give more work to do, then I would get as much done on the project to leave room for the additional work.","I would not go, I absolutely hate situations where I don't know anyone.  I am terrible at small talk, and really if I went without someone to blaze the trail for me I feel like I would leave a negative impression for the company rather than a positive impression.","I would have a conversation with my manager to discover why they gave me this feedback.  I would argue my case with them stating why I disagree with their feedback.  If this does not work and the feedback is truly off, I would find people who agree with my perspective, they would be witnesses, then I would meet with my managers boss.","I would find the experience enjoyable.  It is exciting to learn about different cultures.  And if there was opportunity to travel to Norway it would be wonderful to see and different country, and meet different people.",2.1666666667,4.75,2.5833333333,4.0833333333,1.4166666667,Test
10460000168,"I would have a talk with my colleague, ask about his/hers vacation, and try to understand the importance of it and gladly reschedule my vacation. Unless it's an absolute emergency, then I would try to have my colleague understand the importance of it.","I would probably sacrifice my sleep, and try to do as much work as I can. I feel with this type of scenario there's no going around and no matter how busy I would be I'd have to have these task finish in time.",I would most likely go no matter what. I feel like this would be good for my career. I would also talk to my colleague to at least come for just a little bit.,"I would email my boss and ask to have have a one on one meeting. I'd like for him/her to elaborate about the decision made to this negative feedback. Also, I would try to learn from it if there's no way to remove it",I would most definitely find this experiencing enjoyable. The more I learn and get involved with my job and projects the more I can evolve in my career.,3.9166666667,4.0833333333,4.1666666667,4,2.5833333333,Test
10446116025,"I would change to another vacation week if my plans were changeable, or I had not already payed for non refundable things. If I couldn't change my plans, I would ask my coworker if they had purchased non refundable items or not. Based on their response, we might need to sit down with the supervisor to work out a fair solution. It would probably be based on who had requested off first.","I would complete the project now while my workload is light. I feel that you never know what will come up in the future, and I think if your boss frequently gives you last minute tasks then you need to be finished with the other ones. I used to procrastinate, but I now realize that can be risky especially at work.","I would go to the networking meeting regardless of whether or not I know someone else there. I am not an outgoing person, and I know I would feel uncomfortable socially. However, I know that it is important to do what is necessary for networking so I would go. I think it would look good for me professionally, and it would be an opportunity to spend time with an important client.","I would discuss the situation calmly with my supervisor. I would clarify and make sure I understood why they gave me the negative feedback. I would then think about whether there was an accuracy in their statement. If there was, I would tell them what I agreed with and the part I didn't agree with. Even if there are negative repercussions, I believe it is important to discuss and get to the bottom of things.","I would find this experience to be very enjoyable. I love learning about new cultures, and I think it is a great learning opportunity. It would be a chance to learn and grow professionally.",4.0833333333,4.25,3.8333333333,4.5833333333,1.5833333333,Test
10459816400,"I would change my vacation plans so my colleague could go on  vacation.  I am the type of person that don't like conflict, so I am willing to help a fellow person out. I would expect that if it happened again my colleague would do the same for me in the future.",I would work at my home and overtime to get the project done on time. I would do this because I am the type of person that takes pride in their job. I know my boss would really appreciate my time and be proud of me.,I would go to the meeting without mt colleague.  I would do this because I am interested in how networking would be helpful for our client and our company. I would probably feel uncomfortable at first but if it is and interesting meeting I would start to relax.,I would feel really bad and I would try my hardest to find out why I was given bad feedback. I would not try to get my manager in trouble but I would ask why s/he thought what I did deserves that kind of feed back. If s/he could prove me wrong I would apologize and move on. But if my manager can't prove me wrong I would as for s/he to please remove the bad feedback from my record.,"I would enjoy this opportunity.  I would because I am interested on different cultures. I believe I would enjoy myself, I am the type of person that really likes to learn new things.",4.4166666667,4.5,4.4166666667,4.9166666667,1.25,Test
10459716052,"I would speak to my colleague to discuss why he/she is requesting vacation time the same week as me.  Depending on my colleague's reason and also considering my plans, if his/her need is greater than mine, I would agree to reschedule my vacation.  If I put my request in first and I cannot change my plans, I would insist that I'm allowed to take my vacation as requested.",I would work to get the project completed as soon as I could.  I would use the light workload to complete any projects no matter the due dates.  I would not want to take a chance that my boss would not dump something else on me causing me to work long hours and deal with extra stress if I had the opportunity to avoid it.,"I would still go to the meeting.  No matter the excuse my colleague has for not wanting to go, that would have no bearing on my decision.  It would not matter one bit that I would not know anybody.  Also, since it's a work-related meeting, it would be my responsibility to attend.","I would request a meeting between me and my manager.  In that meeting, I would express my disagreement and ask for my manager to indicate why he/she is giving this negative feedback.  I would try to stay calm, or as calm as possible, throughout the meeting and discuss the matter in a professional and dignified way.","I would, most likely, find this experience enjoyable.  First of all, since it's most likely a new client, I would have an opportunity to showcase my skills.  Learning about the country and its culture would be interesting, not to mention, there may come an opportunity to travel.",4.75,3.8333333333,3.5833333333,4.3333333333,3,Test
10459661756,"If they requested after I did, then I should not be forced to change my plans. If they requested first and my vacation isn't too hard to switch around then I can switch my plans. I would explain to my supervisor that I gave a lot of time in advance for my week off, so I should be the priority.",I would get as much work done as I can in the next week. I would also ask for regular updated from my boss to see if they have another new projects or projects they are anticipating. I would ask them if I can also work at home for this project.,"I would give them some incentive to come with me. For example, I would offer to help them with a task at work in the next week if they go with me. If they still decide not to go, I would go on my own and make the most of it.","The manager generally knows better about how the work should be done, so I will follow their advice. Also, if a job is done the way they want and it doesn't end up being beneficial for the company, that is the responsibility of the manager. I would also like to keep as much money as I can. I would follow up with the manager with another discussion to see if I can learn anything from the experience.","As long as I am getting paid for this, I would love to learn more about another country. I think learning about other countries makes a person more well-rounded, and being well-rounded is a long-term goal of mine. Learning about other places is useful throughout life for conversations and travel.",3,4.9166666667,4.3333333333,4.75,2,Test
